id,state,county,zip_3_level,order_year,order_month,species,panel_name,assay_name,remark,site,source,org_standard,age_year,R1,H1,W1,N5,N3,I2,E1,O1,N4,N6,N2,B1,Z1,W2,Z2,F1,M2,T1,K1,D1,S1,D3,E2,B2,L1,O2,W4,H3,H4,X1,T2,Z4,U1,Z3,W5,J1,O3,V1,I1,G1,A1,R3,FUSIDIC ACID,B3,D4,H2,CEFOPERAZONE,N1,C1,R2,P1,D2,W3,Q1,H5,M1,Y1
398972,New York,Suffolk,117,2020,8,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,1,S,S,S,S,I,S,S,S,S,S,S,R,S,S,S,R,S,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
867786,New York,Suffolk,117,2020,8,FELINE,URINE CULT-LOW COLONY CT,URINE CULTURE RESULTS,None,None,URINE,E COLI,None,S,S,N/I,N/I,N/I,None,S,I,N/I,None,N/I,S,I,N/I,I,None,N/I,N/I,N/I,R,N/I,R,S,S,None,None,N/I,N/I,N/I,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
49618,New York,Nassau,117,2020,9,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,14,S,S,N/I,None,N/I,None,S,I,N/I,None,None,S,I,N/I,I,S,N/I,N/I,None,None,N/I,None,None,N/I,None,None,None,N/I,N/I,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
49618,New York,Nassau,117,2020,9,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,ENTEROCOCCUS FAECALIS,14,S,S,S,None,S,S,S,S,S,None,None,S,S,S,S,S,S,S,None,None,S,None,None,S,None,None,None,S,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
387825,New York,Nassau,117,2020,9,CANINE,URINE CULTURE & MIC,URINE CULTURE RESULTS,None,None,URINE,PROTEUS MIRABILIS,None,R,R,S,None,R,R,S,R,R,None,None,R,R,R,R,None,R,R,None,R,R,R,S,R,S,None,I,R,R,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
350378,New York,Nassau,117,2020,9,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,None,9,S,I,S,S,S,S,S,S,S,S,S,S,S,S,S,I,S,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
852840,New York,Nassau,117,2020,9,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,PROTEUS MIRABILIS,2,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,None,S,S,None,N/I,None,N/I,N/I,N/I,None,None,None,None,None,None,None,None,None,None,None,None,N/I,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
216926,New York,Nassau,117,2020,9,CANINE,URINE CULTURE & MIC,URINE CULTURE RESULTS,None,None,URINE,PROTEUS MIRABILIS,None,R,R,S,R,R,R,S,R,R,R,R,R,R,R,R,None,S,R,None,N/I,None,N/I,N/I,N/I,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
165827,New York,Suffolk,117,2020,9,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,15,N/I,N/I,N/I,None,N/I,None,N/I,N/I,N/I,None,None,N/I,N/I,N/I,N/I,None,N/I,N/I,None,N/I,N/I,N/I,N/I,N/I,None,None,None,N/I,N/I,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
165827,New York,Suffolk,117,2020,9,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,STENOTROPHOMONAS MALTOPHILIA,15,R,R,S,R,R,R,R,R,R,R,R,R,R,S,R,None,R,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
982518,New York,Nassau,117,2020,9,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,9,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
352932,New York,Suffolk,117,2020,9,CANINE,None,URINE CULTURE RESULTS,None,None,URINE,ENTEROCOCCUS FAECALIS,9,N/I,N/I,N/I,None,N/I,None,N/I,N/I,N/I,None,None,N/I,N/I,N/I,N/I,None,N/I,N/I,None,N/I,N/I,N/I,N/I,N/I,None,None,None,N/I,N/I,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
655655,New York,Suffolk,117,2020,9,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,PROTEUS MIRABILIS,6,S,S,N/I,N/I,N/I,None,S,S,N/I,N/I,N/I,S,S,N/I,S,S,N/I,N/I,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
907995,New York,Suffolk,117,2020,9,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,7,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
48822,New York,Suffolk,117,2020,9,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,14,R,R,S,None,R,R,S,R,R,None,None,R,R,R,R,R,R,R,None,None,R,None,None,R,None,None,None,R,R,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
838813,New York,Suffolk,117,2020,9,FELINE,URINE CULT-LOW COLONY CT,URINE CULTURE RESULTS,None,None,URINE,STAPHYLOCOCCUS PSEUDINTERMEDIUS,8,N/I,N/I,N/I,None,N/I,None,N/I,N/I,N/I,None,None,N/I,N/I,N/I,N/I,None,N/I,N/I,None,N/I,N/I,N/I,N/I,N/I,None,None,None,N/I,N/I,N/I,None,None,N/I,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
938183,New York,Suffolk,117,2020,9,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,PROTEUS MIRABILIS,3,R,R,S,None,R,R,S,I,R,None,None,S,I,I,I,None,S,R,None,S,S,S,S,S,S,None,None,R,R,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
814230,New York,Nassau,117,2020,9,CANINE,URINE CULTURE & MIC,URINE CULTURE RESULTS,None,None,URINE,E COLI,None,S,S,S,None,S,S,S,S,S,None,None,S,S,S,S,S,S,S,None,None,S,None,None,S,None,None,None,S,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
265504,New York,Suffolk,117,2020,10,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,< 1 year,None,None,S,S,None,None,None,S,None,None,None,None,I,S,S,None,None,I,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
381136,New York,Nassau,117,2020,10,CANINE,URINE CULTURE & MIC,URINE CULTURE RESULTS,None,None,URINE,E COLI,None,R,R,S,None,R,R,R,R,R,None,None,R,R,I,R,None,R,R,None,R,R,R,S,R,S,None,I,R,R,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
517569,New York,Nassau,117,2020,10,CANINE,URINE CULTURE & MIC,URINE CULTURE RESULTS,None,None,URINE,E COLI,None,S,R,S,None,S,S,S,S,S,None,None,R,S,S,S,None,S,S,None,S,S,S,S,R,S,None,S,S,R,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
426470,New York,Suffolk,117,2020,10,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,< 1 year,None,None,R,S,None,None,None,R,None,None,None,None,R,R,R,None,None,S,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
564237,New York,Nassau,117,2020,10,CANINE,URINE CULTURE & MIC,URINE CULTURE RESULTS,None,None,URINE,PROTEUS MIRABILIS,None,N/I,None,S,S,S,None,N/I,S,S,N/I,S,S,S,S,S,None,S,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
703155,New York,Suffolk,117,2020,10,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,STAPHYLOCOCCUS FELIS,14,N/I,N/I,S,S,S,None,N/I,S,S,N/I,S,S,S,S,S,None,S,S,None,N/I,N/I,N/I,N/I,N/I,None,None,None,N/I,N/I,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
614524,New York,Suffolk,117,2020,10,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,< 1 year,R,R,S,R,R,R,S,R,R,R,S,R,R,S,R,None,S,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
239391,New York,Nassau,117,2020,10,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,14,R,R,S,S,S,R,S,S,S,S,S,R,S,S,S,None,S,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
73524,New York,Nassau,117,2020,11,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,PROTEUS MIRABILIS,< 1 year,S,R,S,N/I,S,S,S,R,S,N/I,N/I,S,R,I,R,None,S,S,None,S,S,S,S,S,S,None,None,S,R,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
848203,New York,Nassau,117,2020,11,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,10,S,I,S,S,S,S,I,S,S,S,S,R,S,S,S,S,S,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
987186,New York,Suffolk,117,2020,11,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,STAPHYLOCOCCUS PSEUDINTERMEDIUS,12,None,R,S,R,R,R,R,R,R,R,None,R,R,S,R,R,R,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
767342,New York,Nassau,117,2020,11,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,ENTEROCOCCUS FAECALIS,12,None,None,S,S,None,None,None,S,None,None,None,None,S,S,S,None,None,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
521589,New York,Suffolk,117,2020,11,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,13,S,S,None,None,None,None,S,S,None,None,None,R,S,None,S,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
801364,New York,Suffolk,117,2020,11,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,11,R,N/I,S,S,S,R,S,S,S,S,S,R,S,S,S,None,S,S,None,N/I,N/I,N/I,N/I,N/I,N/I,None,None,N/I,N/I,N/I,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
869657,New York,Nassau,117,2020,11,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,10,S,R,S,S,I,R,S,S,I,None,S,R,S,S,S,None,S,N/I,R,N/I,N/I,N/I,S,N/I,N/I,None,S,N/I,N/I,N/I,None,None,None,S,N/I,None,None,None,N/I,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
984400,New York,Suffolk,117,2020,11,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,10,S,R,S,None,S,S,S,S,S,None,None,R,S,S,S,None,R,S,None,R,R,R,S,R,S,None,None,S,R,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
385557,New York,Nassau,117,2020,11,CANINE,URINE CULTURE & MIC,URINE CULTURE RESULTS,None,None,URINE,E COLI,14,I,R,S,S,S,S,S,S,S,S,S,S,S,S,S,None,S,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
385557,New York,Nassau,117,2020,11,CANINE,URINE CULTURE & MIC,URINE CULTURE RESULTS,None,PUSTULE ON VENTRAL CHIN,URINE,STAPHYLOCOCCUS PSEUDINTERMEDIUS,14,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
308581,New York,Suffolk,117,2020,11,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,ENTEROCOCCUS FAECALIS,14,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
550880,New York,Suffolk,117,2020,11,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,14,R,R,S,None,R,R,S,R,R,None,None,R,R,R,R,None,R,R,None,R,R,R,S,R,None,None,None,R,R,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
472688,New York,Suffolk,117,2020,11,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,SERRATIA PLYMUTHICA,18,R,N/I,S,S,I,R,S,S,R,S,S,R,S,S,S,None,S,S,None,N/I,N/I,N/I,N/I,N/I,N/I,None,None,N/I,N/I,N/I,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
11735,New York,Nassau,117,2020,11,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,< 1 year,N/I,N/I,N/I,None,N/I,None,N/I,N/I,N/I,None,None,N/I,N/I,N/I,N/I,None,N/I,N/I,None,N/I,N/I,N/I,N/I,N/I,None,None,None,N/I,N/I,N/I,None,None,N/I,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
814493,New York,Suffolk,117,2020,12,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,10,N/I,N/I,S,S,N/I,None,N/I,S,N/I,None,None,N/I,S,S,S,None,N/I,S,S,N/I,N/I,N/I,N/I,N/I,None,None,None,N/I,N/I,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
116608,New York,Suffolk,117,2020,12,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,11,R,R,S,R,R,R,I,R,R,R,R,R,R,S,R,S,S,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
937781,New York,Nassau,117,2020,12,CANINE,URINE CULT-LOW COLONY CT,URINE CULTURE RESULTS,None,None,URINE,E COLI,10,N/I,N/I,S,S,N/I,None,R,S,N/I,N/I,N/I,N/I,I,S,S,None,N/I,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
964254,New York,Suffolk,117,2020,12,CANINE,None,URINE CULTURE RESULTS,None,None,URINE,E COLI,13,S,S,S,S,S,S,S,S,S,S,S,R,S,S,S,R,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
36699,New York,Suffolk,117,2020,12,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,ENTEROCOCCUS FAECALIS,14,S,S,S,N/I,S,S,S,S,S,None,N/I,S,S,S,S,None,S,S,N/I,S,S,S,S,S,None,None,S,S,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
595667,New York,Suffolk,117,2020,12,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,PROTEUS MIRABILIS,8,S,S,R,S,S,S,I,R,S,S,S,S,R,R,R,S,R,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
144538,New York,Nassau,117,2020,12,CANINE,URINE CULTURE & MIC,URINE CULTURE RESULTS,None,None,URINE,PROTEUS MIRABILIS,None,R,R,S,R,R,R,S,R,R,R,R,R,R,S,R,S,R,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
62150,New York,Nassau,117,2020,12,CANINE,URINE CULTURE & MIC,URINE CULTURE RESULTS,None,None,URINE,E COLI,None,N/I,None,S,S,None,None,N/I,R,None,None,None,N/I,R,S,R,None,None,S,S,None,None,None,N/I,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
616098,New York,Suffolk,117,2020,12,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,KLEBSIELLA SP,12,S,R,S,N/I,S,S,S,S,S,N/I,N/I,R,S,S,S,None,S,S,None,S,S,S,S,R,None,None,None,S,R,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
762871,New York,Suffolk,117,2020,12,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,12,S,S,S,None,S,S,S,S,S,None,None,S,S,S,S,S,R,S,None,None,S,None,None,S,None,None,None,S,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
401642,New York,Nassau,117,2021,1,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,2,R,R,S,None,R,R,S,S,R,None,None,S,S,S,S,None,S,R,None,S,S,S,S,S,None,None,None,R,R,S,None,None,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
979776,New York,Nassau,117,2021,1,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,< 1 year,R,R,N/I,N/I,N/I,None,S,R,N/I,N/I,N/I,R,R,N/I,R,None,N/I,N/I,None,R,None,R,S,R,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
82280,New York,Suffolk,117,2021,1,CANINE,URINE CULT-LOW COLONY CT,URINE CULTURE RESULTS,None,None,URINE,STAPHYLOCOCCUS PSEUDINTERMEDIUS,9,S,R,S,None,S,S,S,S,S,None,None,S,S,S,S,None,S,S,None,S,S,S,S,S,None,None,None,S,R,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
223429,New York,Nassau,117,2021,1,CANINE,URINE CULTURE & MIC,URINE CULTURE RESULTS,None,None,URINE,E COLI,None,N/I,N/I,S,S,N/I,None,N/I,S,N/I,None,None,N/I,S,S,S,None,N/I,S,None,N/I,N/I,N/I,N/I,N/I,N/I,None,N/I,N/I,N/I,N/I,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
223429,New York,Nassau,117,2021,1,CANINE,URINE CULTURE & MIC,URINE CULTURE RESULTS,None,None,URINE,E COLI,None,R,R,S,S,S,R,S,S,S,None,S,R,S,S,S,None,R,None,R,None,None,None,S,None,None,None,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
430719,New York,Nassau,117,2021,1,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,ENTEROCOCCUS FAECALIS,5,N/I,N/I,N/I,N/I,N/I,None,N/I,N/I,N/I,N/I,N/I,N/I,N/I,N/I,N/I,None,N/I,N/I,N/I,None,None,None,None,None,None,N/I,N/I,None,None,None,None,None,None,None,N/I,None,None,N/I,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
216926,New York,Nassau,117,2021,1,CANINE,None,URINE CULTURE RESULTS,None,None,URINE,PROTEUS MIRABILIS,None,S,R,S,None,S,S,S,S,S,None,None,S,S,S,S,S,S,S,None,None,S,None,None,S,None,None,None,S,R,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
216926,New York,Nassau,117,2021,1,CANINE,URINE CULTURE & MIC,URINE CULTURE RESULTS,None,None,URINE,STAPHYLOCOCCUS PSEUDINTERMEDIUS,None,R,R,S,N/I,R,R,S,S,R,None,None,R,S,S,S,None,R,R,None,R,R,R,S,R,S,None,None,R,R,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
293608,New York,Nassau,117,2021,1,CANINE,URINE CULTURE & MIC,URINE CULTURE RESULTS,None,None,URINE,PROTEUS MIRABILIS,None,S,S,S,S,S,S,I,S,S,S,S,S,S,S,S,S,S,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
589590,New York,Suffolk,117,2021,1,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,STAPHYLOCOCCUS PSEUDINTERMEDIUS,5,R,R,S,N/I,R,R,R,R,R,N/I,N/I,R,R,R,R,None,R,R,None,R,R,R,S,R,S,None,I,R,R,S,None,I,S,R,R,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
103652,New York,Suffolk,117,2021,1,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,10,R,R,S,N/I,R,R,R,S,R,N/I,N/I,R,S,I,S,None,S,R,None,R,R,R,S,R,S,S,None,R,R,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
317297,New York,Suffolk,117,2021,1,CANINE,URINE CULT-LOW COLONY CT,URINE CULTURE RESULTS,None,None,URINE,PROTEUS MIRABILIS,6,S,S,N/I,N/I,N/I,None,S,S,N/I,N/I,N/I,S,S,N/I,S,None,N/I,N/I,N/I,R,N/I,R,N/I,S,N/I,None,N/I,N/I,N/I,S,None,N/I,N/I,S,R,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
317297,New York,Suffolk,117,2021,1,CANINE,URINE CULT-LOW COLONY CT,URINE CULTURE RESULTS,None,None,URINE,STAPHYLOCOCCUS PSEUDINTERMEDIUS,6,R,R,R,N/I,R,R,S,R,R,R,None,S,R,S,R,None,S,S,None,N/I,N/I,N/I,N/I,N/I,N/I,None,S,N/I,N/I,N/I,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
107060,New York,Nassau,117,2021,1,CANINE,None,URINE CULTURE RESULTS,None,None,URINE,PROTEUS MIRABILIS,None,N/I,N/I,N/I,N/I,N/I,None,N/I,N/I,N/I,None,N/I,N/I,N/I,N/I,N/I,None,N/I,N/I,N/I,N/I,N/I,N/I,N/I,N/I,None,None,N/I,N/I,N/I,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
989308,New York,Suffolk,117,2021,1,FELINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,10,S,R,S,S,S,S,I,R,S,S,S,R,R,R,R,S,R,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
895866,New York,Suffolk,117,2021,1,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,STAPHYLOCOCCUS PSEUDINTERMEDIUS,11,S,S,S,None,S,S,S,S,S,None,None,S,S,S,S,S,S,S,None,None,S,None,None,S,None,None,None,S,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
465118,New York,Suffolk,117,2021,1,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,STAPHYLOCOCCUS PSEUDINTERMEDIUS,13,N/I,N/I,N/I,None,N/I,None,N/I,N/I,N/I,None,None,N/I,N/I,N/I,N/I,None,N/I,N/I,None,N/I,N/I,N/I,N/I,None,None,None,None,N/I,N/I,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
371803,New York,Suffolk,117,2021,2,CANINE,URINE CULT & SUSCEPTIBILITY,URINE CULTURE RESULTS,None,None,URINE,E COLI,7,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,S,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
